0.0427957113391,5,-1.06272160261,9,1.12891838185,4,0,1,4,1,0.146092284463,-0.218585975145,-0.0777341106131,38,0
0.880288143774,4,-1.00787131318,9,1.12891838185,2,3,0,4,1,-0.147444622107,-0.218585975145,-2.33153069978,38,0
-0.0333399643368,2,0.244693492874,11,-0.439738198862,0,5,1,4,1,-0.147444622107,-0.218585975145,-0.0777341106131,38,0
1.1086951708,2,0.425240390334,1,-1.22406648922,2,5,0,2,1,-0.147444622107,-0.218585975145,-0.0777341106131,38,0
-0.794696721096,2,1.40665830404,9,1.12891838185,2,9,5,2,0,-0.147444622107,-0.218585975145,-0.0777341106131,4,0
-0.109475640013,2,0.897180041936,12,1.52108252703,2,3,5,4,0,-0.147444622107,-0.218585975145,-0.0777341106131,38,0
0.804152468098,2,-0.280231822266,6,-2.00839477957,3,7,1,2,0,-0.147444622107,-0.218585975145,-2.08110885654,22,0
1.03255949513,4,0.187864996289,11,-0.439738198862,2,3,0,4,1,-0.147444622107,-0.218585975145,0.339635628121,38,1
-0.566289694068,2,-1.36309674237,12,1.52108252703,4,9,1,4,0,1.75419925652,-0.218585975145,0.757005366855,38,1
0.271202738367,2,-0.287217070514,9,1.12891838185,2,3,0,4,1,0.551697099245,-0.218585975145,-0.0777341106131,38,1
-0.109475640013,2,0.858202735318,15,-0.0475740536837,2,3,0,2,1,-0.147444622107,-0.218585975145,3.26122379926,38,1
-0.642425369744,5,-0.459027675112,9,1.12891838185,2,9,0,1,1,-0.147444622107,-0.218585975145,-0.0777341106131,18,1
-1.17537509948,2,-0.639101317271,9,1.12891838185,4,0,3,4,0,-0.147444622107,-0.218585975145,-0.912473588081,38,0
-0.490154018392,2,0.144107811127,7,0.736754236673,4,11,1,2,1,-0.147444622107,-0.218585975145,0.757005366855,38,0
-0.33788266704,2,0.527141721819,5,-2.40055892475,2,13,0,0,1,-0.147444622107,-0.218585975145,0.339635628121,25,0
